	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
0	62	5NlUfFPL2z3RWAXy8NcRs8	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Gimme The Loot	Big Baby Tape	Dragonborn	True	1	20	spotify:track:5NlUfFPL2z3RWAXy8NcRs8	163.028	audio_features	1	-4.984	0	0.114	0.419	0.657	0.712	0.757	https://api.spotify.com/v1/tracks/5NlUfFPL2z3RWAXy8NcRs8	https://api.spotify.com/v1/audio-analysis/5NlUfFPL2z3RWAXy8NcRs8	140458	4	0.00965	0.1	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
1	58	1sPiVQ1bYTfSp75gBJD3EX	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Hokage	Big Baby Tape	Dragonborn	True	1	10	spotify:track:1sPiVQ1bYTfSp75gBJD3EX	181.989	audio_features	8	-7.702	1	0.283	0.431	0.693	0.798	0.635	https://api.spotify.com/v1/tracks/1sPiVQ1bYTfSp75gBJD3EX	https://api.spotify.com/v1/audio-analysis/1sPiVQ1bYTfSp75gBJD3EX	173978	4	0.0246	0.0	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
2	52	1fkuCuWT3kJCJVqlQKHXNB	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Dragonborn	Big Baby Tape	Dragonborn	True	1	2	spotify:track:1fkuCuWT3kJCJVqlQKHXNB	99.991	audio_features	1	-9.028	1	0.0711	0.905	0.439	0.805	0.623	https://api.spotify.com/v1/tracks/1fkuCuWT3kJCJVqlQKHXNB	https://api.spotify.com/v1/audio-analysis/1fkuCuWT3kJCJVqlQKHXNB	189275	4	0.191	8.33e-05	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
3	49	5EXJH0gMpIO54T1SSlDOcL	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	ACAB	Big Baby Tape	Dragonborn	True	1	3	spotify:track:5EXJH0gMpIO54T1SSlDOcL	139.995	audio_features	6	-5.73	1	0.0443	0.199	0.416	0.813	0.788	https://api.spotify.com/v1/tracks/5EXJH0gMpIO54T1SSlDOcL	https://api.spotify.com/v1/audio-analysis/5EXJH0gMpIO54T1SSlDOcL	130902	4	0.0399	0.0193	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
4	48	3WSBOiXdV09RjUoy5weP1Y	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	MILF	Big Baby Tape	Dragonborn	True	1	16	spotify:track:3WSBOiXdV09RjUoy5weP1Y	123.018	audio_features	2	-7.723	1	0.259	0.192	0.591	0.899	0.755	https://api.spotify.com/v1/tracks/3WSBOiXdV09RjUoy5weP1Y	https://api.spotify.com/v1/audio-analysis/3WSBOiXdV09RjUoy5weP1Y	167051	4	0.12	2.59e-05	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
5	47	2lHPJ1Fz3WPVp42tbulJcT	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Wasabi	Big Baby Tape	Dragonborn	True	1	5	spotify:track:2lHPJ1Fz3WPVp42tbulJcT	134.054	audio_features	6	-6.28	1	0.109	0.183	0.667	0.949	0.73	https://api.spotify.com/v1/tracks/2lHPJ1Fz3WPVp42tbulJcT	https://api.spotify.com/v1/audio-analysis/2lHPJ1Fz3WPVp42tbulJcT	175013	4	0.147	0.00146	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
6	46	7coGlyeuNyfc39Xfp3f1YM	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	98 Flow (feat. Хаски)	Big Baby Tape	Dragonborn	True	1	13	spotify:track:7coGlyeuNyfc39Xfp3f1YM	159.974	audio_features	1	-6.18	1	0.115	0.191	0.61	0.653	0.801	https://api.spotify.com/v1/tracks/7coGlyeuNyfc39Xfp3f1YM	https://api.spotify.com/v1/audio-analysis/7coGlyeuNyfc39Xfp3f1YM	236546	4	0.108	0.00883	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
7	45	5aS1IQpcM71wagQObbEYny	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Konichiwa (feat. Boulevard Depo)	Big Baby Tape	Dragonborn	True	1	17	spotify:track:5aS1IQpcM71wagQObbEYny	158.012	audio_features	1	-6.361	1	0.201	0.0877	0.699	0.807	0.847	https://api.spotify.com/v1/tracks/5aS1IQpcM71wagQObbEYny	https://api.spotify.com/v1/audio-analysis/5aS1IQpcM71wagQObbEYny	178057	4	0.377	1.27e-05	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
8	45	74yMuZVZTMh8btLb29gJlO	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Benzo Gang Money	Big Baby Tape	Dragonborn	True	1	4	spotify:track:74yMuZVZTMh8btLb29gJlO	91.928	audio_features	11	-5.699	0	0.0716	0.169	0.395	0.832	0.715	https://api.spotify.com/v1/tracks/74yMuZVZTMh8btLb29gJlO	https://api.spotify.com/v1/audio-analysis/74yMuZVZTMh8btLb29gJlO	159504	4	0.018	0.0	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
9	45	7lZ52pdR0EoeHUI2H30Sn3	5NMwoStnfHT4LdETlJSwDT	2wfJ0bReVxM4Qpy7nYoLTd	Vampire Type Bitch (feat. Dope V)	Big Baby Tape	Dragonborn	True	1	7	spotify:track:7lZ52pdR0EoeHUI2H30Sn3	109.981	audio_features	1	-5.511	1	0.208	0.0791	0.645	0.936	0.786	https://api.spotify.com/v1/tracks/7lZ52pdR0EoeHUI2H30Sn3	https://api.spotify.com/v1/audio-analysis/7lZ52pdR0EoeHUI2H30Sn3	190375	4	0.0903	4.07e-06	['russian hip hop', 'russian trap']	62	[]	64	2018-11-16
