	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
0	54	6xYs0FAvS69A9wnLHv1GB8	0qc4X567Fs1DUbQ7bS2XSJ	675aIniOj0an8I1AWyoSeR	Танец злобного гения	Korol i Shut	Театръ демона	False	1	5	spotify:track:6xYs0FAvS69A9wnLHv1GB8	134.044	audio_features	11	-6.326	0	0.0399	0.306	0.42	0.659	0.708	https://api.spotify.com/v1/tracks/6xYs0FAvS69A9wnLHv1GB8	https://api.spotify.com/v1/audio-analysis/6xYs0FAvS69A9wnLHv1GB8	236013	4	0.461	0.0	['classic russian rock', 'horror punk', 'russian folk rock', 'russian metal', 'russian punk', 'russian punk rock', 'russian rock', 'russian ska']	60			
1	46	2caZ79la1MD70eXyEzuPX4	0qc4X567Fs1DUbQ7bS2XSJ	675aIniOj0an8I1AWyoSeR	Фокусник	Korol i Shut	Театръ демона	False	1	4	spotify:track:2caZ79la1MD70eXyEzuPX4	130.013	audio_features	0	-5.96	1	0.0382	0.205	0.595	0.581	0.876	https://api.spotify.com/v1/tracks/2caZ79la1MD70eXyEzuPX4	https://api.spotify.com/v1/audio-analysis/2caZ79la1MD70eXyEzuPX4	213147	4	0.0855	8.4e-06	['classic russian rock', 'horror punk', 'russian folk rock', 'russian metal', 'russian punk', 'russian punk rock', 'russian rock', 'russian ska']	60			
2	53	40FJaSjTBdsIJ0upyx4Vjn	7as5DY4Rz9jac9tgoTrj9H	4b1xXlme2q5EeIZXK9JHUp	Урбан	Basta	Баста 3	False	1	1	spotify:track:40FJaSjTBdsIJ0upyx4Vjn	92.023	audio_features	4	-5.124	0	0.256	0.321	0.545	0.84	0.704	https://api.spotify.com/v1/tracks/40FJaSjTBdsIJ0upyx4Vjn	https://api.spotify.com/v1/audio-analysis/40FJaSjTBdsIJ0upyx4Vjn	252720	4	0.0528	0.0	['russian gangster rap', 'russian hip hop', 'russian pop']	62			
3	51	01mlfrIBozItOaXOG5Fgls	7as5DY4Rz9jac9tgoTrj9H	4b1xXlme2q5EeIZXK9JHUp	Солнца не видно	Basta	Баста 3	True	1	19	spotify:track:01mlfrIBozItOaXOG5Fgls	91.995	audio_features	7	-4.786	0	0.437	0.148	0.697	0.85	0.717	https://api.spotify.com/v1/tracks/01mlfrIBozItOaXOG5Fgls	https://api.spotify.com/v1/audio-analysis/01mlfrIBozItOaXOG5Fgls	298920	4	0.514	0.0	['russian gangster rap', 'russian hip hop', 'russian pop']	62			
4	43	5uFq9iVz2aiG372uG2zRNA	7as5DY4Rz9jac9tgoTrj9H	4b1xXlme2q5EeIZXK9JHUp	Обернись	Basta	Баста 3	False	1	11	spotify:track:5uFq9iVz2aiG372uG2zRNA	92.027	audio_features	7	-8.068	0	0.111	0.347	0.452	0.738	0.54	https://api.spotify.com/v1/tracks/5uFq9iVz2aiG372uG2zRNA	https://api.spotify.com/v1/audio-analysis/5uFq9iVz2aiG372uG2zRNA	240013	4	0.343	0.0	['russian gangster rap', 'russian hip hop', 'russian pop']	62			
5	47	7fPINWvs87DYFmqCe7fpz6	7as5DY4Rz9jac9tgoTrj9H	62co6T1bM1RjHgEw6s5Hys	ЧП	Basta	Баста / Гуф	True	1	12	spotify:track:7fPINWvs87DYFmqCe7fpz6	93.951	audio_features	2	-8.259	0	0.376	0.356	0.764	0.776	0.536	https://api.spotify.com/v1/tracks/7fPINWvs87DYFmqCe7fpz6	https://api.spotify.com/v1/audio-analysis/7fPINWvs87DYFmqCe7fpz6	315173	4	0.847	0.0	['russian gangster rap', 'russian hip hop', 'russian pop']	62			
6	48	5KM5zZ8jGzEqGwC1XNr9i6	69v4ZOOomf1TNp59YYB1j7	1muFmTPjB8Tr7OLXLa8nj1	Устрой дестрой	Noize MC	Последний Альбом	False	1	2	spotify:track:5KM5zZ8jGzEqGwC1XNr9i6	130.052	audio_features	11	-4.119	0	0.082	0.407	0.746	0.722	0.711	https://api.spotify.com/v1/tracks/5KM5zZ8jGzEqGwC1XNr9i6	https://api.spotify.com/v1/audio-analysis/5KM5zZ8jGzEqGwC1XNr9i6	239507	4	0.0686	0.0	['russian hip hop', 'russian reggae', 'russian rock']	61			
7	45	6ovkz5i4MhePEAyZSXRlK7	69v4ZOOomf1TNp59YYB1j7	1muFmTPjB8Tr7OLXLa8nj1	На Марсе классно	Noize MC	Последний Альбом	False	1	19	spotify:track:6ovkz5i4MhePEAyZSXRlK7	90.89	audio_features	2	-6.766	1	0.183	0.364	0.416	0.631	0.71	https://api.spotify.com/v1/tracks/6ovkz5i4MhePEAyZSXRlK7	https://api.spotify.com/v1/audio-analysis/6ovkz5i4MhePEAyZSXRlK7	254000	4	0.364	6.93e-05	['russian hip hop', 'russian reggae', 'russian rock']	61			
8	44	7H8K50EUUo2u27DU8Svouk	69v4ZOOomf1TNp59YYB1j7	1muFmTPjB8Tr7OLXLa8nj1	Ругань из-за стены	Noize MC	Последний Альбом	False	1	12	spotify:track:7H8K50EUUo2u27DU8Svouk	126.514	audio_features	7	-5.114	1	0.103	0.0926	0.541	0.465	0.775	https://api.spotify.com/v1/tracks/7H8K50EUUo2u27DU8Svouk	https://api.spotify.com/v1/audio-analysis/7H8K50EUUo2u27DU8Svouk	224587	5	0.0712	0.0	['russian hip hop', 'russian reggae', 'russian rock']	61			
9	43	05qjps1kT0SpcSlfZPYidh	69v4ZOOomf1TNp59YYB1j7	1muFmTPjB8Tr7OLXLa8nj1	Ты не считаешь	Noize MC	Последний Альбом	True	1	9	spotify:track:05qjps1kT0SpcSlfZPYidh	97.02	audio_features	10	-4.637	0	0.0714	0.135	0.667	0.781	0.914	https://api.spotify.com/v1/tracks/05qjps1kT0SpcSlfZPYidh	https://api.spotify.com/v1/audio-analysis/05qjps1kT0SpcSlfZPYidh	274947	4	0.144	3.88e-06	['russian hip hop', 'russian reggae', 'russian rock']	61			
