	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
924	54	24s3bFXbw8rKOXSVcJp1fG	5NW2uPFatEKjZQ5gpWD8HO	1qu7IXzyKiayO6o572ktna	Au Au	Filatov & Karas	Au Au	False	1	1	spotify:track:24s3bFXbw8rKOXSVcJp1fG	119.942	audio_features	9	-6.257	0	0.0395	0.0643	0.549	0.801	0.695	https://api.spotify.com/v1/tracks/24s3bFXbw8rKOXSVcJp1fG	https://api.spotify.com/v1/audio-analysis/24s3bFXbw8rKOXSVcJp1fG	176000	4	0.0158	6.52e-05	['russian dance', 'russian edm', 'russian pop']	60	[]	47	2019-01-18
925	81	2gTdDMpNxIRFSiu7HutMCg	6TIYQ3jFPwQSRmorSezPxX	0bJIHF1Or1YBLFBMwv53K2	I Think I'm OKAY (with YUNGBLUD & Travis Barker)	Machine Gun Kelly	Hotel Diablo	True	1	14	spotify:track:2gTdDMpNxIRFSiu7HutMCg	119.921	audio_features	7	-4.718	1	0.0379	0.313	0.277	0.628	0.744	https://api.spotify.com/v1/tracks/2gTdDMpNxIRFSiu7HutMCg	https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg	169397	4	0.0257	0.0	['ohio hip hop', 'pop rap']	87	[]	81	2019-07-05
926	78	37AGgp9VP8TVJBfEat74Bj	6TIYQ3jFPwQSRmorSezPxX	0bJIHF1Or1YBLFBMwv53K2	Candy (feat. Trippie Redd)	Machine Gun Kelly	Hotel Diablo	True	1	11	spotify:track:37AGgp9VP8TVJBfEat74Bj	98.019	audio_features	5	-4.86	0	0.049	0.182	0.48	0.744	0.638	https://api.spotify.com/v1/tracks/37AGgp9VP8TVJBfEat74Bj	https://api.spotify.com/v1/audio-analysis/37AGgp9VP8TVJBfEat74Bj	156719	4	0.00829	0.0	['ohio hip hop', 'pop rap']	87	[]	81	2019-07-05
927	70	2jRmKc69qzGKzGU9SdH5u7	6TIYQ3jFPwQSRmorSezPxX	0bJIHF1Or1YBLFBMwv53K2	el Diablo	Machine Gun Kelly	Hotel Diablo	True	1	2	spotify:track:2jRmKc69qzGKzGU9SdH5u7	75.003	audio_features	3	-3.391	0	0.142	0.154	0.578	0.765	0.725	https://api.spotify.com/v1/tracks/2jRmKc69qzGKzGU9SdH5u7	https://api.spotify.com/v1/audio-analysis/2jRmKc69qzGKzGU9SdH5u7	146264	4	0.00471	0.000194	['ohio hip hop', 'pop rap']	87	[]	81	2019-07-05
928	73	0YP8kt3sAYTj6eEyesreQH	6TIYQ3jFPwQSRmorSezPxX	0bJIHF1Or1YBLFBMwv53K2	Glass House (feat. Naomi Wild)	Machine Gun Kelly	Hotel Diablo	True	1	4	spotify:track:0YP8kt3sAYTj6eEyesreQH	149.968	audio_features	1	-7.01	0	0.0567	0.128	0.196	0.68	0.586	https://api.spotify.com/v1/tracks/0YP8kt3sAYTj6eEyesreQH	https://api.spotify.com/v1/audio-analysis/0YP8kt3sAYTj6eEyesreQH	201740	4	0.0174	3.19e-06	['ohio hip hop', 'pop rap']	87	[]	81	2019-07-05
929	67	0uFNdjWpogmaJYp2zlNJj5	6TIYQ3jFPwQSRmorSezPxX	0bJIHF1Or1YBLFBMwv53K2	Hollywood Whore	Machine Gun Kelly	Hotel Diablo	True	1	3	spotify:track:0uFNdjWpogmaJYp2zlNJj5	100.022	audio_features	6	-5.953	0	0.0817	0.106	0.214	0.734	0.836	https://api.spotify.com/v1/tracks/0uFNdjWpogmaJYp2zlNJj5	https://api.spotify.com/v1/audio-analysis/0uFNdjWpogmaJYp2zlNJj5	203175	4	0.0116	0.0	['ohio hip hop', 'pop rap']	87	[]	81	2019-07-05
930	72	63h44N1oLElnzut7RxZt6Z	6TIYQ3jFPwQSRmorSezPxX	0Cdk8wZXVrYX2ZyCwjTEjs	why are you here	Machine Gun Kelly	why are you here	True	1	1	spotify:track:63h44N1oLElnzut7RxZt6Z	129.063	audio_features	10	-3.995	1	0.0434	0.476	0.628	0.559	0.889	https://api.spotify.com/v1/tracks/63h44N1oLElnzut7RxZt6Z	https://api.spotify.com/v1/audio-analysis/63h44N1oLElnzut7RxZt6Z	175777	4	0.00607	0.0	['ohio hip hop', 'pop rap']	87	[]	65	2019-12-18
931	52	1ZQaPOf4xHmSQKtwIiOGsE	3Pdait6yo2LXvw2CwnagZr	4jS4WHZL3GXxoxBMxoj0Y9	Смотри	Polina Gagarina	Смотри	False	1	1	spotify:track:1ZQaPOf4xHmSQKtwIiOGsE	107.031	audio_features	8	-5.697	0	0.0442	0.147	0.465	0.79	0.538	https://api.spotify.com/v1/tracks/1ZQaPOf4xHmSQKtwIiOGsE	https://api.spotify.com/v1/audio-analysis/1ZQaPOf4xHmSQKtwIiOGsE	210843	4	0.0638	2.62e-05	['eurovision', 'russian dance pop', 'russian pop']	52	[]	45	2019-10-11
932	45	2B4RZ8wO2EeLUvq1fmCV80	3Pdait6yo2LXvw2CwnagZr	0M0ietkT128jVFxnHrFPFq	Кукушка - Live	Polina Gagarina	"Шоу ""Обезоружена"" (Live)"	False	1	15	spotify:track:2B4RZ8wO2EeLUvq1fmCV80	141.756	audio_features	4	-5.82	0	0.0596	0.882	0.138	0.315	0.826	https://api.spotify.com/v1/tracks/2B4RZ8wO2EeLUvq1fmCV80	https://api.spotify.com/v1/audio-analysis/2B4RZ8wO2EeLUvq1fmCV80	252176	4	0.151	0.000199	['eurovision', 'russian dance pop', 'russian pop']	52	[]	41	2019-12-27
933	47	70nXBc3MIwKvKcHEb8qSZV	0NwHP2UPexnet2CwYsqxJY	39cheYsCQNxTBf64SWBbuS	There Are No Friends	Rodionis	Looking for Infinity	True	1	9	spotify:track:70nXBc3MIwKvKcHEb8qSZV	131.035	audio_features	1	-11.423	0	0.0597	0.0996	0.446	0.877	0.429	https://api.spotify.com/v1/tracks/70nXBc3MIwKvKcHEb8qSZV	https://api.spotify.com/v1/audio-analysis/70nXBc3MIwKvKcHEb8qSZV	119096	4	0.211	0.89	[]	42	[]	43	2019-02-08
