	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
0	84	7w87IxuO7BDcJ3YUqCyMTT	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Pumped Up Kicks	Foster The People	Torches	False	1	2	spotify:track:7w87IxuO7BDcJ3YUqCyMTT	127.975	audio_features	5	-5.849	0	0.0292	0.0956	0.965	0.733	0.71	https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT	https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT	239600	4	0.145	0.115	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
1	69	5Fli1xRi01bvCjsZvKWro0	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Houdini	Foster The People	Torches	False	1	7	spotify:track:5Fli1xRi01bvCjsZvKWro0	110.024	audio_features	8	-3.511	1	0.0458	0.167	0.764	0.632	0.908	https://api.spotify.com/v1/tracks/5Fli1xRi01bvCjsZvKWro0	https://api.spotify.com/v1/audio-analysis/5Fli1xRi01bvCjsZvKWro0	202467	4	0.00762	0.000172	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
2	64	4HRa9ZWcmZ8JD7UySPu0wT	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Don't Stop (Color on the Walls)	Foster The People	Torches	False	1	4	spotify:track:4HRa9ZWcmZ8JD7UySPu0wT	133.004	audio_features	1	-3.751	0	0.0753	0.0969	0.79	0.611	0.948	https://api.spotify.com/v1/tracks/4HRa9ZWcmZ8JD7UySPu0wT	https://api.spotify.com/v1/audio-analysis/4HRa9ZWcmZ8JD7UySPu0wT	174920	4	0.00183	0.0995	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
3	65	4VbDJMkAX3dWNBdn3KH6Wx	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Helena Beat	Foster The People	Torches	False	1	1	spotify:track:4VbDJMkAX3dWNBdn3KH6Wx	126.968	audio_features	5	-4.905	0	0.0536	0.109	0.736	0.67	0.876	https://api.spotify.com/v1/tracks/4VbDJMkAX3dWNBdn3KH6Wx	https://api.spotify.com/v1/audio-analysis/4VbDJMkAX3dWNBdn3KH6Wx	276173	4	0.0127	0.00302	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
4	63	3u1Er1rkjn1oSz1xdZH3ZD	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Call It What You Want	Foster The People	Torches	False	1	3	spotify:track:3u1Er1rkjn1oSz1xdZH3ZD	113.017	audio_features	5	-4.289	0	0.0601	0.442	0.725	0.641	0.967	https://api.spotify.com/v1/tracks/3u1Er1rkjn1oSz1xdZH3ZD	https://api.spotify.com/v1/audio-analysis/3u1Er1rkjn1oSz1xdZH3ZD	238787	4	0.0483	0.000276	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
5	59	2UyWClHKt6fut3IpS2tJiR	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Waste	Foster The People	Torches	False	1	5	spotify:track:2UyWClHKt6fut3IpS2tJiR	125.976	audio_features	8	-6.269	1	0.0288	0.0596	0.849	0.681	0.736	https://api.spotify.com/v1/tracks/2UyWClHKt6fut3IpS2tJiR	https://api.spotify.com/v1/audio-analysis/2UyWClHKt6fut3IpS2tJiR	205587	4	0.0633	7.96e-06	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
6	61	5fgb3Md1xjt3mxeBqguiIA	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	I Would Do Anything for You	Foster The People	Torches	False	1	6	spotify:track:5fgb3Md1xjt3mxeBqguiIA	128.009	audio_features	0	-5.841	1	0.0308	0.122	0.437	0.597	0.848	https://api.spotify.com/v1/tracks/5fgb3Md1xjt3mxeBqguiIA	https://api.spotify.com/v1/audio-analysis/5fgb3Md1xjt3mxeBqguiIA	214080	4	0.0372	2.33e-05	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
7	53	2aCsRmHTuWPL7WnL5uSijc	7gP3bB2nilZXLfPHJhMdvc	7Kmmw7Z5D2UD5MVwdm10sT	Miss You	Foster The People	Torches	False	1	9	spotify:track:2aCsRmHTuWPL7WnL5uSijc	120.994	audio_features	0	-3.951	0	0.184	0.0954	0.113	0.625	0.994	https://api.spotify.com/v1/tracks/2aCsRmHTuWPL7WnL5uSijc	https://api.spotify.com/v1/audio-analysis/2aCsRmHTuWPL7WnL5uSijc	212893	4	0.0214	0.0166	['indie pop', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']	76	[]	80	2011-05-23
8	77	1qDrWA6lyx8cLECdZE7TV7	2AsusXITU8P25dlRNhcAbG	4G2rJNhsKOE6iHgtUqZ0Ye	Somebody That I Used To Know	Gotye	Making Mirrors	False	1	3	spotify:track:1qDrWA6lyx8cLECdZE7TV7	129.059	audio_features	0	-6.932	1	0.0371	0.0989	0.748	0.865	0.521	https://api.spotify.com/v1/tracks/1qDrWA6lyx8cLECdZE7TV7	https://api.spotify.com/v1/audio-analysis/1qDrWA6lyx8cLECdZE7TV7	244885	4	0.548	0.000115	['australian pop']	69	[]	71	2011-01-01
9	47	5EjtHY6GPESVSqDrqBWWXY	2AsusXITU8P25dlRNhcAbG	4G2rJNhsKOE6iHgtUqZ0Ye	Eyes Wide Open	Gotye	Making Mirrors	False	1	4	spotify:track:5EjtHY6GPESVSqDrqBWWXY	138.912	audio_features	5	-6.097	1	0.0382	0.133	0.634	0.597	0.862	https://api.spotify.com/v1/tracks/5EjtHY6GPESVSqDrqBWWXY	https://api.spotify.com/v1/audio-analysis/5EjtHY6GPESVSqDrqBWWXY	191262	4	0.193	0.0196	['australian pop']	69	[]	71	2011-01-01
10	46	7tF0g57CG25Ew3GX7wa67l	2AsusXITU8P25dlRNhcAbG	4G2rJNhsKOE6iHgtUqZ0Ye	Smoke And Mirrors	Gotye	Making Mirrors	False	1	5	spotify:track:7tF0g57CG25Ew3GX7wa67l	186.241	audio_features	10	-6.27	0	0.0737	0.297	0.622	0.58	0.894	https://api.spotify.com/v1/tracks/7tF0g57CG25Ew3GX7wa67l	https://api.spotify.com/v1/audio-analysis/7tF0g57CG25Ew3GX7wa67l	313186	3	0.0962	0.229	['australian pop']	69	[]	71	2011-01-01
11	55	13b3kZAjZGltp76ed4u1m3	2AsusXITU8P25dlRNhcAbG	1IK9TiiPVoPkjBW5VP9MqG	Somebody That I Used To Know	Gotye	Somebody That I Used To Know	False	1	1	spotify:track:13b3kZAjZGltp76ed4u1m3	129.054	audio_features	0	-6.896	1	0.0358	0.107	0.674	0.863	0.527	https://api.spotify.com/v1/tracks/13b3kZAjZGltp76ed4u1m3	https://api.spotify.com/v1/audio-analysis/13b3kZAjZGltp76ed4u1m3	244885	4	0.607	0.000168	['australian pop']	69	[]	48	2011-01-01
12	51	2NWYzsej0hgy0cPwn52EfE	4TyLwoVkM8ubyuiIxtVJ9E	4W4OvQZn8O7n60dEULXVT6	Режиссер	Gradusy	Голая	False	1	4	spotify:track:2NWYzsej0hgy0cPwn52EfE	84.105	audio_features	5	-3.827	0	0.0559	0.261	0.578	0.713	0.601	https://api.spotify.com/v1/tracks/2NWYzsej0hgy0cPwn52EfE	https://api.spotify.com/v1/audio-analysis/2NWYzsej0hgy0cPwn52EfE	219286	4	0.398	0.0	['russian pop']	45	[]	49	2011-01-01
13	46	2Mr9SgjTX5MVAEBNhrpr9r	4TyLwoVkM8ubyuiIxtVJ9E	4W4OvQZn8O7n60dEULXVT6	Голая	Gradusy	Голая	False	1	10	spotify:track:2Mr9SgjTX5MVAEBNhrpr9r	127.015	audio_features	11	-6.371	0	0.0394	0.287	0.574	0.693	0.684	https://api.spotify.com/v1/tracks/2Mr9SgjTX5MVAEBNhrpr9r	https://api.spotify.com/v1/audio-analysis/2Mr9SgjTX5MVAEBNhrpr9r	247358	4	0.000623	6.7e-06	['russian pop']	45	[]	49	2011-01-01
14	44	6g0fwLiq7QT5WVEQZhyCW1	4TyLwoVkM8ubyuiIxtVJ9E	4W4OvQZn8O7n60dEULXVT6	Кто ты	Gradusy	Голая	False	1	1	spotify:track:6g0fwLiq7QT5WVEQZhyCW1	105.068	audio_features	10	-5.121	0	0.0338	0.0815	0.962	0.729	0.892	https://api.spotify.com/v1/tracks/6g0fwLiq7QT5WVEQZhyCW1	https://api.spotify.com/v1/audio-analysis/6g0fwLiq7QT5WVEQZhyCW1	205128	4	0.043	0.0	['russian pop']	45	[]	49	2011-01-01
