	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
0	61	5M2su06vvCxNYWkYktVmwC	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Номера	LSP	ЁП	True	1	4	spotify:track:5M2su06vvCxNYWkYktVmwC	139.762	audio_features	0	-6.524	1	0.0422	0.325	0.304	0.537	0.51	https://api.spotify.com/v1/tracks/5M2su06vvCxNYWkYktVmwC	https://api.spotify.com/v1/audio-analysis/5M2su06vvCxNYWkYktVmwC	239622	4	0.391	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
1	47	1gSkO9kuMvXikRQasj1F7g	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Коктейль	LSP	ЁП	True	1	2	spotify:track:1gSkO9kuMvXikRQasj1F7g	132.041	audio_features	11	-5.249	0	0.0454	0.11	0.372	0.601	0.721	https://api.spotify.com/v1/tracks/1gSkO9kuMvXikRQasj1F7g	https://api.spotify.com/v1/audio-analysis/1gSkO9kuMvXikRQasj1F7g	182917	4	0.0458	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
2	46	5lCnOR40KEsOcrF09pphSO	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Канат	LSP	ЁП	True	1	1	spotify:track:5lCnOR40KEsOcrF09pphSO	126.063	audio_features	6	-8.815	1	0.058	0.129	0.277	0.431	0.538	https://api.spotify.com/v1/tracks/5lCnOR40KEsOcrF09pphSO	https://api.spotify.com/v1/audio-analysis/5lCnOR40KEsOcrF09pphSO	209666	4	0.00123	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
3	44	7ogP0OWH5YopiVwjnrBjan	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Потерян и не найден	LSP	ЁП	True	1	6	spotify:track:7ogP0OWH5YopiVwjnrBjan	144.942	audio_features	8	-7.135	0	0.0595	0.131	0.296	0.68	0.715	https://api.spotify.com/v1/tracks/7ogP0OWH5YopiVwjnrBjan	https://api.spotify.com/v1/audio-analysis/7ogP0OWH5YopiVwjnrBjan	183727	4	0.00868	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
4	41	35SWkNQp4SIfR2ZRV3voBj	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Больше денег	LSP	ЁП	True	1	3	spotify:track:35SWkNQp4SIfR2ZRV3voBj	140.011	audio_features	10	-6.741	0	0.057	0.092	0.409	0.406	0.67	https://api.spotify.com/v1/tracks/35SWkNQp4SIfR2ZRV3voBj	https://api.spotify.com/v1/audio-analysis/35SWkNQp4SIfR2ZRV3voBj	159589	4	0.0127	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
5	38	2KaEVPoZNerjusV5dZui3w	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Пикачу	LSP	ЁП	True	1	7	spotify:track:2KaEVPoZNerjusV5dZui3w	129.978	audio_features	6	-8.501	0	0.0301	0.295	0.579	0.668	0.58	https://api.spotify.com/v1/tracks/2KaEVPoZNerjusV5dZui3w	https://api.spotify.com/v1/audio-analysis/2KaEVPoZNerjusV5dZui3w	218887	4	0.00754	1.82e-06	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
6	33	0i8Rf3GqMOPMXIbrSkETgc	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Сити	LSP	ЁП	True	1	5	spotify:track:0i8Rf3GqMOPMXIbrSkETgc	136.072	audio_features	7	-9.099	0	0.155	0.0649	0.349	0.67	0.576	https://api.spotify.com/v1/tracks/0i8Rf3GqMOPMXIbrSkETgc	https://api.spotify.com/v1/audio-analysis/0i8Rf3GqMOPMXIbrSkETgc	219316	4	0.102	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
7	33	1pR8VUHA1nvirwSZlLw92X	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Зачем мне этот мир	LSP	ЁП	True	1	9	spotify:track:1pR8VUHA1nvirwSZlLw92X	133.052	audio_features	3	-6.983	0	0.178	0.147	0.301	0.594	0.705	https://api.spotify.com/v1/tracks/1pR8VUHA1nvirwSZlLw92X	https://api.spotify.com/v1/audio-analysis/1pR8VUHA1nvirwSZlLw92X	197127	4	0.0183	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
8	32	5DdW2CbVkEvJbmmnNm80vm	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Живая петля (feat. Галат)	LSP	ЁП	True	1	8	spotify:track:5DdW2CbVkEvJbmmnNm80vm	144.98	audio_features	2	-7.293	1	0.0772	0.675	0.672	0.644	0.698	https://api.spotify.com/v1/tracks/5DdW2CbVkEvJbmmnNm80vm	https://api.spotify.com/v1/audio-analysis/5DdW2CbVkEvJbmmnNm80vm	249320	4	0.0278	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
9	27	6NoB8sbh7jinzVRwnKtjP9	4h8pGxEIOi7j4me1yhYxlD	6P6UN8LM4apKi9Y3KcSY6I	Лилвэйн	LSP	ЁП	True	1	10	spotify:track:6NoB8sbh7jinzVRwnKtjP9	146.146	audio_features	7	-7.186	1	0.223	0.18	0.393	0.624	0.781	https://api.spotify.com/v1/tracks/6NoB8sbh7jinzVRwnKtjP9	https://api.spotify.com/v1/audio-analysis/6NoB8sbh7jinzVRwnKtjP9	227900	4	0.0182	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	57	2014-01-08
