	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
14	58	6heHgVgFclP45j1LX5vmtd	3Vfd5HJnhjnvdyuQYHtYa2	4anXnkkcNhcV1LYb61QT7N	Fata Morgana	Markul	Fata Morgana	True	1	1	spotify:track:6heHgVgFclP45j1LX5vmtd	96.993	audio_features	2	-6.349	1	0.0714	0.135	0.132	0.72	0.635	https://api.spotify.com/v1/tracks/6heHgVgFclP45j1LX5vmtd	https://api.spotify.com/v1/audio-analysis/6heHgVgFclP45j1LX5vmtd	183094	4	0.274	0.0	['russian hip hop', 'russian pop', 'russian trap']	60	[]	51	2017-09-21
15	59	7FuvJwX4VDPE0bAIq9tfbP	01lZudgXsojt5TBHuygB8r	6YU74d9vNnBhgtwHlvLN7d	Ламбада	T-Fest	Ламбада	True	1	1	spotify:track:7FuvJwX4VDPE0bAIq9tfbP	95.999	audio_features	2	-7.187	1	0.2	0.138	0.185	0.782	0.532	https://api.spotify.com/v1/tracks/7FuvJwX4VDPE0bAIq9tfbP	https://api.spotify.com/v1/audio-analysis/7FuvJwX4VDPE0bAIq9tfbP	198125	4	0.0262	0.0	['russian hip hop', 'russian pop', 'russian trap']	59	[]	52	2017-03-08
16	57	3BnMwtFr961gmt2ybIFTDH	01lZudgXsojt5TBHuygB8r	42pwbNa1sREIkhFnFs39yV	Улети	T-Fest	Улети	False	1	1	spotify:track:3BnMwtFr961gmt2ybIFTDH	109.959	audio_features	9	-10.024	1	0.0352	0.162	0.208	0.71	0.496	https://api.spotify.com/v1/tracks/3BnMwtFr961gmt2ybIFTDH	https://api.spotify.com/v1/audio-analysis/3BnMwtFr961gmt2ybIFTDH	209477	4	0.0231	4.65e-06	['russian hip hop', 'russian pop', 'russian trap']	59	[]	50	2017-07-21
17	88	7m9OqQk4RVRkw9JJdeAw96	15UsOTVnJzReFVN1VCnxy4	5VdyJkLe3yvOs0l4xXbWp0	Jocelyn Flores	XXXTENTACION	17	True	1	2	spotify:track:7m9OqQk4RVRkw9JJdeAw96	134.021	audio_features	0	-9.144	0	0.242	0.297	0.437	0.872	0.391	https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96	https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96	119133	4	0.469	4.13e-06	['emo rap', 'miami hip hop']	91	[]	89	2017-08-25
18	84	7AQim7LbvFVZJE3O8TYgf2	15UsOTVnJzReFVN1VCnxy4	5VdyJkLe3yvOs0l4xXbWp0	Fuck Love (feat. Trippie Redd)	XXXTENTACION	17	True	1	8	spotify:track:7AQim7LbvFVZJE3O8TYgf2	131.036	audio_features	0	-9.74	0	0.0412	0.103	0.329	0.797	0.533	https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2	https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2	146520	4	0.0172	0.000152	['emo rap', 'miami hip hop']	91	[]	89	2017-08-25
19	86	3GVkPk8mqxz0itaAriG1L7	15UsOTVnJzReFVN1VCnxy4	5VdyJkLe3yvOs0l4xXbWp0	Everybody Dies In Their Nightmares	XXXTENTACION	17	True	1	4	spotify:track:3GVkPk8mqxz0itaAriG1L7	129.953	audio_features	7	-7.066	0	0.133	0.112	0.689	0.734	0.57	https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7	https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7	95467	4	0.847	2.14e-05	['emo rap', 'miami hip hop']	91	[]	89	2017-08-25
20	56	6x4VxcplTRX4tZDNnpXS2Z	4h8pGxEIOi7j4me1yhYxlD	2UIuMufnRTkoI5PHEjQSsd	Монетка	LSP	Tragic City	True	1	2	spotify:track:6x4VxcplTRX4tZDNnpXS2Z	127.975	audio_features	10	-7.174	1	0.0457	0.162	0.157	0.849	0.441	https://api.spotify.com/v1/tracks/6x4VxcplTRX4tZDNnpXS2Z	https://api.spotify.com/v1/audio-analysis/6x4VxcplTRX4tZDNnpXS2Z	200418	4	0.283	1.36e-05	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	59	2017-04-28
21	54	4GHHEoXXWRt3Hnd9CDRycr	4h8pGxEIOi7j4me1yhYxlD	2UIuMufnRTkoI5PHEjQSsd	Тело	LSP	Tragic City	True	1	4	spotify:track:4GHHEoXXWRt3Hnd9CDRycr	156.825	audio_features	1	-6.102	0	0.138	0.137	0.301	0.396	0.685	https://api.spotify.com/v1/tracks/4GHHEoXXWRt3Hnd9CDRycr	https://api.spotify.com/v1/audio-analysis/4GHHEoXXWRt3Hnd9CDRycr	224765	3	0.481	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	59	2017-04-28
22	54	0h1W3XWa5wo3CDMx0z9E1a	4h8pGxEIOi7j4me1yhYxlD	2UIuMufnRTkoI5PHEjQSsd	Ползать	LSP	Tragic City	True	1	1	spotify:track:0h1W3XWa5wo3CDMx0z9E1a	110.045	audio_features	11	-5.352	0	0.0805	0.104	0.561	0.672	0.65	https://api.spotify.com/v1/tracks/0h1W3XWa5wo3CDMx0z9E1a	https://api.spotify.com/v1/audio-analysis/0h1W3XWa5wo3CDMx0z9E1a	159409	4	0.0714	0.0	['belarusian hip hop', 'russian alt pop', 'russian hip hop']	64	[]	59	2017-04-28
23	57	7f6ALwMTMLAhXCfoHYLCsx	5meD8C7oGK5yUEY2T7ZZ7W	3iKJSrtfk7d5XjhfYp46RB	Горы по колено	Max Korzh	Малый повзрослел, Ч. 2	False	1	7	spotify:track:7f6ALwMTMLAhXCfoHYLCsx	141.964	audio_features	8	-6.763	0	0.195	0.0988	0.603	0.736	0.485	https://api.spotify.com/v1/tracks/7f6ALwMTMLAhXCfoHYLCsx	https://api.spotify.com/v1/audio-analysis/7f6ALwMTMLAhXCfoHYLCsx	239910	4	0.182	0.000186	['belarusian hip hop', 'russian hip hop']	65	[]	60	2017-10-27
24	57	2fP2RBX81C55kEBaHZHomY	5meD8C7oGK5yUEY2T7ZZ7W	3iKJSrtfk7d5XjhfYp46RB	Малиновый закат	Max Korzh	Малый повзрослел, Ч. 2	False	1	4	spotify:track:2fP2RBX81C55kEBaHZHomY	110.891	audio_features	1	-9.072	0	0.0583	0.151	0.377	0.711	0.328	https://api.spotify.com/v1/tracks/2fP2RBX81C55kEBaHZHomY	https://api.spotify.com/v1/audio-analysis/2fP2RBX81C55kEBaHZHomY	177626	4	0.865	0.000392	['belarusian hip hop', 'russian hip hop']	65	[]	60	2017-10-27
25	53	5BFADKJgtL2eZ4XZJq8zEc	5meD8C7oGK5yUEY2T7ZZ7W	3iKJSrtfk7d5XjhfYp46RB	Пьяный дождь	Max Korzh	Малый повзрослел, Ч. 2	True	1	3	spotify:track:5BFADKJgtL2eZ4XZJq8zEc	91.091	audio_features	9	-8.24	1	0.0525	0.101	0.352	0.704	0.332	https://api.spotify.com/v1/tracks/5BFADKJgtL2eZ4XZJq8zEc	https://api.spotify.com/v1/audio-analysis/5BFADKJgtL2eZ4XZJq8zEc	195533	4	0.578	0.0	['belarusian hip hop', 'russian hip hop']	65	[]	60	2017-10-27
26	55	17Zkw1V1OJCCK73Esz2KE9	10oSboDn5ncLNjjFIgJXm6	6JNIAmhTfkGz9X7rEVufUs	Самый дорогой человек	Нервы	Самый дорогой, Часть 1	False	1	5	spotify:track:17Zkw1V1OJCCK73Esz2KE9	149.975	audio_features	7	-7.075	1	0.0443	0.174	0.487	0.517	0.635	https://api.spotify.com/v1/tracks/17Zkw1V1OJCCK73Esz2KE9	https://api.spotify.com/v1/audio-analysis/17Zkw1V1OJCCK73Esz2KE9	208113	4	0.251	0.0	['russian pop']	56	[]	50	2017-05-22
27	55	5zAil5YxCXhU1cwyqq1Wjp	3SXDCIdqI1AR686ukKtKCq	5g0YbAjF4be4YrQxz8RcoO	Пора возвращаться домой	Bi-2	Горизонт событий	False	1	8	spotify:track:5zAil5YxCXhU1cwyqq1Wjp	160.065	audio_features	11	-4.903	0	0.339	0.144	0.374	0.541	0.929	https://api.spotify.com/v1/tracks/5zAil5YxCXhU1cwyqq1Wjp	https://api.spotify.com/v1/audio-analysis/5zAil5YxCXhU1cwyqq1Wjp	288927	4	0.0222	0.0	['belarusian pop', 'belarusian rock', 'classic russian rock', 'russian alternative rock', 'russian rock']	58	[]	55	2017-09-29
28	88	0pqnGHJpmpxLKifKRmU6WP	53XhwfbYqKCa1cC15pYq2q	33pt9HBdGlAbRGBHQgsZsU	Believer	Imagine Dragons	Evolve	False	1	4	spotify:track:0pqnGHJpmpxLKifKRmU6WP	124.949	audio_features	10	-4.374	0	0.128	0.081	0.666	0.776	0.78	https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP	https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP	204347	4	0.0622	0.0	['modern rock', 'pop', 'rock']	87	[]	87	2017-06-23
