	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
21	36	4GPMYZWOuLEtGAPW6877ui	3vvLuXEEf7sl3izJcw0GIn	0QPnYmkBrXfNPjH74AdCiv	Вечеринка - Другая версия	Scriptonite	Праздник на улице 36	True	1	9	spotify:track:4GPMYZWOuLEtGAPW6877ui	84.011	audio_features	11	-11.731	1	0.26	0.367	0.479	0.607	0.395	https://api.spotify.com/v1/tracks/4GPMYZWOuLEtGAPW6877ui	https://api.spotify.com/v1/audio-analysis/4GPMYZWOuLEtGAPW6877ui	252836	4	0.243	6.46e-06	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	60	2017-05-24
22	31	3Aokn4FNu8ajSBJe9YaU7y	3vvLuXEEf7sl3izJcw0GIn	0QPnYmkBrXfNPjH74AdCiv	104 - Скит	Scriptonite	Праздник на улице 36	True	1	3	spotify:track:3Aokn4FNu8ajSBJe9YaU7y	179.223	audio_features	1	-15.26	1	0.475	0.351	0.469	0.489	0.561	https://api.spotify.com/v1/tracks/3Aokn4FNu8ajSBJe9YaU7y	https://api.spotify.com/v1/audio-analysis/3Aokn4FNu8ajSBJe9YaU7y	73043	4	0.839	0.277	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	60	2017-05-24
23	51	7lHIdeynR8cQqd0WxmuEKm	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Не надо меня узнавать	Scriptonite	Уроборос: Зеркала	True	1	10	spotify:track:7lHIdeynR8cQqd0WxmuEKm	80.075	audio_features	10	-7.359	0	0.373	0.391	0.737	0.799	0.598	https://api.spotify.com/v1/tracks/7lHIdeynR8cQqd0WxmuEKm	https://api.spotify.com/v1/audio-analysis/7lHIdeynR8cQqd0WxmuEKm	224041	4	0.325	1.52e-05	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
24	42	32VseoEEM2AlJyoL8Bpc3h	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Братик	Scriptonite	Уроборос: Зеркала	True	1	2	spotify:track:32VseoEEM2AlJyoL8Bpc3h	119.1	audio_features	1	-5.227	1	0.263	0.412	0.0668	0.864	0.622	https://api.spotify.com/v1/tracks/32VseoEEM2AlJyoL8Bpc3h	https://api.spotify.com/v1/audio-analysis/32VseoEEM2AlJyoL8Bpc3h	131510	4	0.00589	0.0	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
25	39	5nG2tXT5c2M5Vwo88fbCcT	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Зеркала	Scriptonite	Уроборос: Зеркала	True	1	9	spotify:track:5nG2tXT5c2M5Vwo88fbCcT	110.013	audio_features	10	-9.66	0	0.494	0.277	0.32	0.444	0.5	https://api.spotify.com/v1/tracks/5nG2tXT5c2M5Vwo88fbCcT	https://api.spotify.com/v1/audio-analysis/5nG2tXT5c2M5Vwo88fbCcT	306003	4	0.64	0.000188	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
26	38	6uHa0a0cKguGwzmfqbOlZX	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	1000	Scriptonite	Уроборос: Зеркала	True	1	4	spotify:track:6uHa0a0cKguGwzmfqbOlZX	95.97	audio_features	8	-8.824	1	0.287	0.095	0.391	0.806	0.696	https://api.spotify.com/v1/tracks/6uHa0a0cKguGwzmfqbOlZX	https://api.spotify.com/v1/audio-analysis/6uHa0a0cKguGwzmfqbOlZX	245065	4	0.0929	9.45e-05	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
27	38	2HtCDqbVaafFMEB7lqrWp4	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	О счастливчик	Scriptonite	Уроборос: Зеркала	True	1	6	spotify:track:2HtCDqbVaafFMEB7lqrWp4	110.042	audio_features	0	-8.815	0	0.796	0.669	0.437	0.551	0.698	https://api.spotify.com/v1/tracks/2HtCDqbVaafFMEB7lqrWp4	https://api.spotify.com/v1/audio-analysis/2HtCDqbVaafFMEB7lqrWp4	192183	5	0.621	0.0017	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
28	36	3ReCUWjPodVr0HfQthv5ne	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Лучше всех	Scriptonite	Уроборос: Зеркала	True	1	5	spotify:track:3ReCUWjPodVr0HfQthv5ne	78.016	audio_features	9	-6.883	0	0.361	0.296	0.576	0.712	0.726	https://api.spotify.com/v1/tracks/3ReCUWjPodVr0HfQthv5ne	https://api.spotify.com/v1/audio-analysis/3ReCUWjPodVr0HfQthv5ne	267560	4	0.323	1.56e-05	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
29	35	4O3CibljFXrdqOdPIBZ77M	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Интервью	Scriptonite	Уроборос: Зеркала	True	1	3	spotify:track:4O3CibljFXrdqOdPIBZ77M	113.026	audio_features	1	-8.627	1	0.446	0.221	0.646	0.886	0.582	https://api.spotify.com/v1/tracks/4O3CibljFXrdqOdPIBZ77M	https://api.spotify.com/v1/audio-analysis/4O3CibljFXrdqOdPIBZ77M	176625	4	0.272	8.53e-06	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
30	35	2r7KHHeyLWpgTgmleXNcUs	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Вчера ночью	Scriptonite	Уроборос: Зеркала	True	1	11	spotify:track:2r7KHHeyLWpgTgmleXNcUs	124.011	audio_features	8	-14.456	1	0.348	0.345	0.136	0.551	0.291	https://api.spotify.com/v1/tracks/2r7KHHeyLWpgTgmleXNcUs	https://api.spotify.com/v1/audio-analysis/2r7KHHeyLWpgTgmleXNcUs	318258	4	0.757	0.557	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
31	35	25Pz4GF3Espu6Bb3bXkN1b	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Слюни	Scriptonite	Уроборос: Зеркала	True	1	7	spotify:track:25Pz4GF3Espu6Bb3bXkN1b	143.541	audio_features	11	-11.544	0	0.597	0.255	0.493	0.446	0.5	https://api.spotify.com/v1/tracks/25Pz4GF3Espu6Bb3bXkN1b	https://api.spotify.com/v1/audio-analysis/25Pz4GF3Espu6Bb3bXkN1b	327692	4	0.475	0.00439	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
32	33	4x4maZF2NEj0Dj6ErChPIT	3vvLuXEEf7sl3izJcw0GIn	4z5JdcwdY2iZXmxedkJU9z	Братик 2	Scriptonite	Уроборос: Зеркала	True	1	8	spotify:track:4x4maZF2NEj0Dj6ErChPIT	100.067	audio_features	11	-6.68	0	0.38	0.531	0.163	0.724	0.486	https://api.spotify.com/v1/tracks/4x4maZF2NEj0Dj6ErChPIT	https://api.spotify.com/v1/audio-analysis/4x4maZF2NEj0Dj6ErChPIT	255000	4	0.247	0.00054	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	50	2017-12-16
33	47	5ZMT9tyL4K54dB2WCdRieg	3vvLuXEEf7sl3izJcw0GIn	0FRIj25VLbJKcwMcRZ6uKd	Где твоя любовь?	Scriptonite	Где твоя любовь?	True	1	1	spotify:track:5ZMT9tyL4K54dB2WCdRieg	113.948	audio_features	10	-8.438	1	0.169	0.228	0.49	0.832	0.671	https://api.spotify.com/v1/tracks/5ZMT9tyL4K54dB2WCdRieg	https://api.spotify.com/v1/audio-analysis/5ZMT9tyL4K54dB2WCdRieg	240484	4	0.416	0.0	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	40	2017-09-15
34	30	4UCi5syRGu8l5TD4QuNevz	3vvLuXEEf7sl3izJcw0GIn	44Q3ACl67oZUYFJd0aeSdC	НТРС	Scriptonite	НТРС	True	1	1	spotify:track:4UCi5syRGu8l5TD4QuNevz	144.025	audio_features	8	-9.195	1	0.367	0.0755	0.245	0.782	0.354	https://api.spotify.com/v1/tracks/4UCi5syRGu8l5TD4QuNevz	https://api.spotify.com/v1/audio-analysis/4UCi5syRGu8l5TD4QuNevz	95833	4	0.159	5.42e-05	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	23	2017-07-01
35	68	5rwsJbBNa8SfPW4oFA1GjP	6L5bLEtpxwd0KOdOr3gtW4	3hFlDvKI3HMUR8jylN2Xqs	I Got Love	MiyaGi & Endspiel	I Got Love	False	1	1	spotify:track:5rwsJbBNa8SfPW4oFA1GjP	106.035	audio_features	5	-4.361	1	0.199	0.15	0.233	0.665	0.872	https://api.spotify.com/v1/tracks/5rwsJbBNa8SfPW4oFA1GjP	https://api.spotify.com/v1/audio-analysis/5rwsJbBNa8SfPW4oFA1GjP	276688	4	0.146	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	61	2017-06-01
36	59	5mMbmRJSydS5WA6LhRNZwc	6L5bLEtpxwd0KOdOr3gtW4	2bAT4RCDlmDg1H02HOVZCk	DLBM	MiyaGi & Endspiel	DLBM	True	1	1	spotify:track:5mMbmRJSydS5WA6LhRNZwc	99.646	audio_features	7	-1.853	0	0.0605	0.27	0.263	0.443	0.737	https://api.spotify.com/v1/tracks/5mMbmRJSydS5WA6LhRNZwc	https://api.spotify.com/v1/audio-analysis/5mMbmRJSydS5WA6LhRNZwc	153600	4	0.191	1.16e-06	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	52	2017-08-05
37	52	0ivzVHA86qqUoaQHeBJvaY	6L5bLEtpxwd0KOdOr3gtW4	1odw3fUfSRYrjTtfarcDuv	When I Win	MiyaGi & Endspiel	When I Win	True	1	1	spotify:track:0ivzVHA86qqUoaQHeBJvaY	76.132	audio_features	8	-9.238	1	0.177	0.11	0.634	0.571	0.552	https://api.spotify.com/v1/tracks/0ivzVHA86qqUoaQHeBJvaY	https://api.spotify.com/v1/audio-analysis/0ivzVHA86qqUoaQHeBJvaY	203755	4	0.643	2.87e-06	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	45	2017-06-13
38	50	0rminMOzpGT790N6gjNdmZ	6L5bLEtpxwd0KOdOr3gtW4	0uj9gzBjVPZ7GfzbgK9gWM	Райзап	MiyaGi & Endspiel	Умшакалака	True	1	2	spotify:track:0rminMOzpGT790N6gjNdmZ	145.89	audio_features	9	-5.973	0	0.366	0.213	0.91	0.749	0.446	https://api.spotify.com/v1/tracks/0rminMOzpGT790N6gjNdmZ	https://api.spotify.com/v1/audio-analysis/0rminMOzpGT790N6gjNdmZ	268550	4	0.367	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	51	2017-06-30
39	48	5d1fTaNCcyCKxGOjxuRwY4	6L5bLEtpxwd0KOdOr3gtW4	0uj9gzBjVPZ7GfzbgK9gWM	Заплаканная	MiyaGi & Endspiel	Умшакалака	False	1	7	spotify:track:5d1fTaNCcyCKxGOjxuRwY4	84.986	audio_features	8	-4.46	1	0.142	0.0819	0.471	0.639	0.662	https://api.spotify.com/v1/tracks/5d1fTaNCcyCKxGOjxuRwY4	https://api.spotify.com/v1/audio-analysis/5d1fTaNCcyCKxGOjxuRwY4	244941	4	0.489	1.17e-06	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	51	2017-06-30
40	41	3605PltNj9315l6JVbtkNP	6L5bLEtpxwd0KOdOr3gtW4	0uj9gzBjVPZ7GfzbgK9gWM	Be My Sky	MiyaGi & Endspiel	Умшакалака	False	1	3	spotify:track:3605PltNj9315l6JVbtkNP	76.021	audio_features	1	-8.107	0	0.356	0.227	0.427	0.649	0.85	https://api.spotify.com/v1/tracks/3605PltNj9315l6JVbtkNP	https://api.spotify.com/v1/audio-analysis/3605PltNj9315l6JVbtkNP	278185	3	0.13	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	51	2017-06-30
41	39	1KckgNE1USRYvvWDmuEXAu	6L5bLEtpxwd0KOdOr3gtW4	0uj9gzBjVPZ7GfzbgK9gWM	God Damn	MiyaGi & Endspiel	Умшакалака	True	1	8	spotify:track:1KckgNE1USRYvvWDmuEXAu	99.972	audio_features	9	-8.681	0	0.11	0.296	0.41	0.707	0.604	https://api.spotify.com/v1/tracks/1KckgNE1USRYvvWDmuEXAu	https://api.spotify.com/v1/audio-analysis/1KckgNE1USRYvvWDmuEXAu	206548	4	0.268	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	51	2017-06-30
42	38	54iRmD1ALKDKTWnZy5LcAd	6L5bLEtpxwd0KOdOr3gtW4	0uj9gzBjVPZ7GfzbgK9gWM	Умшакалака	MiyaGi & Endspiel	Умшакалака	True	1	1	spotify:track:54iRmD1ALKDKTWnZy5LcAd	124.011	audio_features	7	-8.844	1	0.286	0.244	0.869	0.852	0.498	https://api.spotify.com/v1/tracks/54iRmD1ALKDKTWnZy5LcAd	https://api.spotify.com/v1/audio-analysis/54iRmD1ALKDKTWnZy5LcAd	190209	4	0.315	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	51	2017-06-30
43	38	641jgZkagwvpRYTzqvzoRv	6L5bLEtpxwd0KOdOr3gtW4	0uj9gzBjVPZ7GfzbgK9gWM	I Got My Way	MiyaGi & Endspiel	Умшакалака	True	1	5	spotify:track:641jgZkagwvpRYTzqvzoRv	76.982	audio_features	11	-6.674	1	0.222	0.212	0.437	0.522	0.761	https://api.spotify.com/v1/tracks/641jgZkagwvpRYTzqvzoRv	https://api.spotify.com/v1/audio-analysis/641jgZkagwvpRYTzqvzoRv	247745	4	0.311	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	51	2017-06-30
