	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
30	40	53urT2VRnF2MsYqIabNSgf	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Два грамма в блант	kizaru	Mas Fuerte	True	1	6	spotify:track:53urT2VRnF2MsYqIabNSgf	130.014	audio_features	1	-6.321	1	0.0507	0.335	0.176	0.765	0.681	https://api.spotify.com/v1/tracks/53urT2VRnF2MsYqIabNSgf	https://api.spotify.com/v1/audio-analysis/53urT2VRnF2MsYqIabNSgf	211650	4	0.157	0.0	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
31	38	2Z790HQ9JCjEchOo1fuD9O	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Будто призрак	kizaru	Mas Fuerte	True	1	1	spotify:track:2Z790HQ9JCjEchOo1fuD9O	110.954	audio_features	9	-6.87	1	0.22	0.331	0.708	0.789	0.813	https://api.spotify.com/v1/tracks/2Z790HQ9JCjEchOo1fuD9O	https://api.spotify.com/v1/audio-analysis/2Z790HQ9JCjEchOo1fuD9O	144846	4	0.177	0.00032	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
32	37	1kY4IV72iEJNkmjclfL1GG	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Это реально	kizaru	Mas Fuerte	True	1	2	spotify:track:1kY4IV72iEJNkmjclfL1GG	119.997	audio_features	8	-7.047	0	0.0491	0.159	0.386	0.825	0.646	https://api.spotify.com/v1/tracks/1kY4IV72iEJNkmjclfL1GG	https://api.spotify.com/v1/audio-analysis/1kY4IV72iEJNkmjclfL1GG	176000	4	0.0355	0.000565	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
33	36	58hv6NiMqdIck7ZFVHIgvI	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Благодарен	kizaru	Mas Fuerte	True	1	10	spotify:track:58hv6NiMqdIck7ZFVHIgvI	96.057	audio_features	0	-8.664	0	0.361	0.501	0.449	0.713	0.745	https://api.spotify.com/v1/tracks/58hv6NiMqdIck7ZFVHIgvI	https://api.spotify.com/v1/audio-analysis/58hv6NiMqdIck7ZFVHIgvI	160781	4	0.328	3.32e-06	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
34	36	28bAyX07cCB85qCVQdJJxa	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Откровения	kizaru	Mas Fuerte	True	1	8	spotify:track:28bAyX07cCB85qCVQdJJxa	100.002	audio_features	11	-9.827	1	0.156	0.107	0.0723	0.81	0.554	https://api.spotify.com/v1/tracks/28bAyX07cCB85qCVQdJJxa	https://api.spotify.com/v1/audio-analysis/28bAyX07cCB85qCVQdJJxa	173106	4	0.171	3.36e-06	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
35	35	2p1Mmbudiiuc5DAb6AA2Lj	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Пойдём со мной	kizaru	Mas Fuerte	True	1	11	spotify:track:2p1Mmbudiiuc5DAb6AA2Lj	100.018	audio_features	6	-5.673	0	0.0736	0.293	0.364	0.704	0.728	https://api.spotify.com/v1/tracks/2p1Mmbudiiuc5DAb6AA2Lj	https://api.spotify.com/v1/audio-analysis/2p1Mmbudiiuc5DAb6AA2Lj	155285	4	0.0786	0.0	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
36	35	7Doot9M0BJ0oy4VsUChRzT	5NipqMGsY4AUeb7kGT8aVz	76EepByuN0RbXKN7ihklzr	Как дела	kizaru	Mas Fuerte	True	1	4	spotify:track:7Doot9M0BJ0oy4VsUChRzT	119.838	audio_features	0	-6.628	1	0.0534	0.0598	0.105	0.626	0.56	https://api.spotify.com/v1/tracks/7Doot9M0BJ0oy4VsUChRzT	https://api.spotify.com/v1/audio-analysis/7Doot9M0BJ0oy4VsUChRzT	168366	4	0.015	1.1e-06	['russian hip hop', 'russian trap']	69	[]	55	2016-10-12
37	48	1SpWImUqVgsoSmZCL1kP0c	5NipqMGsY4AUeb7kGT8aVz	68YMReV6wFh3Yhv3syCm2U	Nikto Ne Nuzhen (feat. Pearly Pride)	kizaru	Nikto Ne Nuzhen (feat. Pearly Pride)	True	1	1	spotify:track:1SpWImUqVgsoSmZCL1kP0c	63.98	audio_features	9	-8.653	0	0.138	0.253	0.148	0.559	0.521	https://api.spotify.com/v1/tracks/1SpWImUqVgsoSmZCL1kP0c	https://api.spotify.com/v1/audio-analysis/1SpWImUqVgsoSmZCL1kP0c	197969	4	0.0449	3.84e-06	['russian hip hop', 'russian trap']	69	[]	41	2016-04-06
38	34	5eQyC8kBGt15SdkhO08taV	5NipqMGsY4AUeb7kGT8aVz	3LDD3KmJyEbDUhhpWdqHN6	Stay Positive	kizaru	Long Way Up	True	1	1	spotify:track:5eQyC8kBGt15SdkhO08taV	119.969	audio_features	3	-7.28	0	0.423	0.579	0.358	0.678	0.842	https://api.spotify.com/v1/tracks/5eQyC8kBGt15SdkhO08taV	https://api.spotify.com/v1/audio-analysis/5eQyC8kBGt15SdkhO08taV	132576	4	0.15	0.0	['russian hip hop', 'russian trap']	69	[]	30	2016-03-20
39	63	0r5Nq9NExhHRcApKfFUBzk	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	Люби меня	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	1	spotify:track:0r5Nq9NExhHRcApKfFUBzk	145.974	audio_features	2	-6.033	0	0.205	0.119	0.63	0.628	0.621	https://api.spotify.com/v1/tracks/0r5Nq9NExhHRcApKfFUBzk	https://api.spotify.com/v1/audio-analysis/0r5Nq9NExhHRcApKfFUBzk	318353	4	0.436	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
40	57	0x2BgscUYjbKMZUWVmWPSY	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	Самая	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	4	spotify:track:0x2BgscUYjbKMZUWVmWPSY	78.009	audio_features	11	-6.521	1	0.141	0.112	0.558	0.618	0.69	https://api.spotify.com/v1/tracks/0x2BgscUYjbKMZUWVmWPSY	https://api.spotify.com/v1/audio-analysis/0x2BgscUYjbKMZUWVmWPSY	291304	4	0.183	1.53e-05	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
41	46	17CZeVxxdDaRqePMMgD8vS	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	Бошка	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	7	spotify:track:17CZeVxxdDaRqePMMgD8vS	77.968	audio_features	1	-5.351	1	0.41	0.138	0.641	0.707	0.694	https://api.spotify.com/v1/tracks/17CZeVxxdDaRqePMMgD8vS	https://api.spotify.com/v1/audio-analysis/17CZeVxxdDaRqePMMgD8vS	300541	4	0.722	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
42	46	0mqWLWJp14YnAakxj3shWM	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	Фая	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	3	spotify:track:0mqWLWJp14YnAakxj3shWM	78.3	audio_features	10	-7.572	0	0.151	0.154	0.478	0.434	0.834	https://api.spotify.com/v1/tracks/0mqWLWJp14YnAakxj3shWM	https://api.spotify.com/v1/audio-analysis/0mqWLWJp14YnAakxj3shWM	240130	4	0.279	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
43	43	2L339z8BOPCqU9cDIF8f5v	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	Двигайся	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	2	spotify:track:2L339z8BOPCqU9cDIF8f5v	110.057	audio_features	1	-9.541	0	0.21	0.0984	0.102	0.742	0.544	https://api.spotify.com/v1/tracks/2L339z8BOPCqU9cDIF8f5v	https://api.spotify.com/v1/audio-analysis/2L339z8BOPCqU9cDIF8f5v	231824	4	0.352	0.0	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
44	42	3X2oFmE5YkljWlSzwzPFPg	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	Нирвана	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	6	spotify:track:3X2oFmE5YkljWlSzwzPFPg	78.012	audio_features	8	-6.569	0	0.4	0.114	0.781	0.59	0.825	https://api.spotify.com/v1/tracks/3X2oFmE5YkljWlSzwzPFPg	https://api.spotify.com/v1/audio-analysis/3X2oFmE5YkljWlSzwzPFPg	273483	4	0.611	4.27e-06	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
45	40	6937MnaifN3nrCjACtIkKY	6L5bLEtpxwd0KOdOr3gtW4	0r2L5cnCrp3eAcMzT2Bo9u	I Can Fly	MiyaGi & Endspiel	Hajime, Pt. 2	True	1	5	spotify:track:6937MnaifN3nrCjACtIkKY	145.899	audio_features	9	-8.062	0	0.334	0.113	0.572	0.423	0.726	https://api.spotify.com/v1/tracks/6937MnaifN3nrCjACtIkKY	https://api.spotify.com/v1/audio-analysis/6937MnaifN3nrCjACtIkKY	267302	3	0.308	1.8e-06	['estonian hip hop', 'russian hip hop', 'russian trap', 'uzbek pop']	64	[]	60	2016-09-30
