	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_genres	album_popularity	album_release_date
10	39	1F1kllba7qMoii2hswILYw	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Оставь это нам	Scriptonite	Дом с нормальными явлениями	True	1	3	spotify:track:1F1kllba7qMoii2hswILYw	91.039	audio_features	1	-7.95	1	0.364	0.497	0.537	0.742	0.719	https://api.spotify.com/v1/tracks/1F1kllba7qMoii2hswILYw	https://api.spotify.com/v1/audio-analysis/1F1kllba7qMoii2hswILYw	100110	4	0.0368	0.0	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
11	39	2c2sBxXAj2VXTTFN2EWdMq	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Стиль - Другая версия	Scriptonite	Дом с нормальными явлениями	True	1	15	spotify:track:2c2sBxXAj2VXTTFN2EWdMq	123.967	audio_features	0	-9.366	1	0.464	0.375	0.433	0.549	0.618	https://api.spotify.com/v1/tracks/2c2sBxXAj2VXTTFN2EWdMq	https://api.spotify.com/v1/audio-analysis/2c2sBxXAj2VXTTFN2EWdMq	407197	4	0.152	2.58e-05	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
12	39	6B0XqIWl17SjUKtln7kuxF	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Вниз	Scriptonite	Дом с нормальными явлениями	True	1	4	spotify:track:6B0XqIWl17SjUKtln7kuxF	60.577	audio_features	2	-9.422	1	0.144	0.131	0.143	0.515	0.453	https://api.spotify.com/v1/tracks/6B0XqIWl17SjUKtln7kuxF	https://api.spotify.com/v1/audio-analysis/6B0XqIWl17SjUKtln7kuxF	224167	4	0.0905	0.000721	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
13	38	2fsu3fFwlrzjQUTNub04tD	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	На должном	Scriptonite	Дом с нормальными явлениями	True	1	9	spotify:track:2fsu3fFwlrzjQUTNub04tD	75.164	audio_features	1	-8.704	0	0.467	0.483	0.592	0.48	0.665	https://api.spotify.com/v1/tracks/2fsu3fFwlrzjQUTNub04tD	https://api.spotify.com/v1/audio-analysis/2fsu3fFwlrzjQUTNub04tD	204750	4	0.11	0.000415	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
14	38	4ArRDOfRo90VHzWrsXi0q6	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Океан	Scriptonite	Дом с нормальными явлениями	True	1	6	spotify:track:4ArRDOfRo90VHzWrsXi0q6	89.29	audio_features	10	-12.081	1	0.33	0.0957	0.589	0.474	0.491	https://api.spotify.com/v1/tracks/4ArRDOfRo90VHzWrsXi0q6	https://api.spotify.com/v1/audio-analysis/4ArRDOfRo90VHzWrsXi0q6	217500	4	0.815	0.0	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
15	38	34KfkPBdJjo9rsDIzsvEXg	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Сны	Scriptonite	Дом с нормальными явлениями	True	1	11	spotify:track:34KfkPBdJjo9rsDIzsvEXg	128.902	audio_features	3	-10.02	0	0.288	0.0766	0.618	0.737	0.469	https://api.spotify.com/v1/tracks/34KfkPBdJjo9rsDIzsvEXg	https://api.spotify.com/v1/audio-analysis/34KfkPBdJjo9rsDIzsvEXg	240339	4	0.328	0.0	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
16	37	4RYtrtRgTV4BKdGJMgz5ez	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Лям	Scriptonite	Дом с нормальными явлениями	True	1	14	spotify:track:4RYtrtRgTV4BKdGJMgz5ez	108.417	audio_features	1	-9.047	1	0.356	0.0875	0.241	0.493	0.638	https://api.spotify.com/v1/tracks/4RYtrtRgTV4BKdGJMgz5ez	https://api.spotify.com/v1/audio-analysis/4RYtrtRgTV4BKdGJMgz5ez	276708	1	0.273	0.0	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
17	34	4MEQ0N4R2x4nAylmijN0RR	3vvLuXEEf7sl3izJcw0GIn	7j7tgADtrPaN7Rrfb8qIcI	Интро	Scriptonite	Дом с нормальными явлениями	True	1	1	spotify:track:4MEQ0N4R2x4nAylmijN0RR	131.868	audio_features	2	-25.744	1	0.322	0.349	0.2	0.612	0.238	https://api.spotify.com/v1/tracks/4MEQ0N4R2x4nAylmijN0RR	https://api.spotify.com/v1/audio-analysis/4MEQ0N4R2x4nAylmijN0RR	78788	4	0.892	0.0322	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	61	2015
18	55	21Zbtf6Pt7OUoxs5poeCQ3	3vvLuXEEf7sl3izJcw0GIn	1K7PZYglmBEOS0NN15fIBJ	Космос	Scriptonite	Gazgolder. К тебе	False	1	3	spotify:track:21Zbtf6Pt7OUoxs5poeCQ3	77.656	audio_features	0	-12.356	0	0.165	0.528	0.551	0.522	0.492	https://api.spotify.com/v1/tracks/21Zbtf6Pt7OUoxs5poeCQ3	https://api.spotify.com/v1/audio-analysis/21Zbtf6Pt7OUoxs5poeCQ3	227691	4	0.48	2.49e-06	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	48	2015-03-16
19	49	6JF2Yg9gsrzFCG4gVB6eJG	3vvLuXEEf7sl3izJcw0GIn	0Im2nOrzI2r7KfS9UmNCyf	Стиль	Scriptonite	Стиль	True	1	1	spotify:track:6JF2Yg9gsrzFCG4gVB6eJG	136.184	audio_features	1	-10.984	1	0.38	0.0378	0.554	0.559	0.57	https://api.spotify.com/v1/tracks/6JF2Yg9gsrzFCG4gVB6eJG	https://api.spotify.com/v1/audio-analysis/6JF2Yg9gsrzFCG4gVB6eJG	213215	4	0.773	0.00432	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	42	2015-03-13
20	25	0x3xM2ldwavIPDwneKIVvM	3vvLuXEEf7sl3izJcw0GIn	6gbbvlJ6U8VNXh12jVyoCo	Притон	Scriptonite	Притон	True	1	1	spotify:track:0x3xM2ldwavIPDwneKIVvM	130.115	audio_features	3	-9.317	0	0.0477	0.107	0.12	0.606	0.507	https://api.spotify.com/v1/tracks/0x3xM2ldwavIPDwneKIVvM	https://api.spotify.com/v1/audio-analysis/0x3xM2ldwavIPDwneKIVvM	235706	4	0.1	0.00148	['kazakh pop', 'russian hip hop', 'russian pop', 'russian trap']	69	[]	19	2015
21	57	0bhFmbqYNTWsRycbyxlC8H	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Марабу	ATL	Марабу	False	1	2	spotify:track:0bhFmbqYNTWsRycbyxlC8H	80.719	audio_features	0	-3.991	1	0.294	0.131	0.41	0.551	0.808	https://api.spotify.com/v1/tracks/0bhFmbqYNTWsRycbyxlC8H	https://api.spotify.com/v1/audio-analysis/0bhFmbqYNTWsRycbyxlC8H	173354	4	0.153	0.0	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
22	46	3wTREZeROntZZUXdCB0gmF	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Демоны	ATL	Марабу	False	1	9	spotify:track:3wTREZeROntZZUXdCB0gmF	149.853	audio_features	3	-5.693	0	0.257	0.0584	0.247	0.541	0.891	https://api.spotify.com/v1/tracks/3wTREZeROntZZUXdCB0gmF	https://api.spotify.com/v1/audio-analysis/3wTREZeROntZZUXdCB0gmF	233198	4	0.0767	6.68e-06	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
23	44	4MQpdRdTKavdjxGZAwE1vx	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Подснежник	ATL	Марабу	False	1	10	spotify:track:4MQpdRdTKavdjxGZAwE1vx	136.03	audio_features	9	-5.156	1	0.257	0.0808	0.599	0.71	0.755	https://api.spotify.com/v1/tracks/4MQpdRdTKavdjxGZAwE1vx	https://api.spotify.com/v1/audio-analysis/4MQpdRdTKavdjxGZAwE1vx	197647	4	0.137	0.0	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
24	44	65fFDQTdA4JlWVptB2dthE	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Удобрением	ATL	Марабу	False	1	1	spotify:track:65fFDQTdA4JlWVptB2dthE	91.992	audio_features	6	-4.527	1	0.203	0.347	0.511	0.36	0.828	https://api.spotify.com/v1/tracks/65fFDQTdA4JlWVptB2dthE	https://api.spotify.com/v1/audio-analysis/65fFDQTdA4JlWVptB2dthE	152000	4	0.142	0.000383	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
25	40	0HIe3JiqxX9qygugN4eWTJ	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Пчёлки	ATL	Марабу	False	1	6	spotify:track:0HIe3JiqxX9qygugN4eWTJ	95.476	audio_features	8	-5.276	0	0.486	0.665	0.559	0.509	0.862	https://api.spotify.com/v1/tracks/0HIe3JiqxX9qygugN4eWTJ	https://api.spotify.com/v1/audio-analysis/0HIe3JiqxX9qygugN4eWTJ	166000	3	0.256	0.0	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
26	38	0rkZwlZGZlnAmsCEktNqvT	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Крокодил	ATL	Марабу	False	1	5	spotify:track:0rkZwlZGZlnAmsCEktNqvT	130.431	audio_features	8	-5.972	0	0.353	0.383	0.56	0.531	0.879	https://api.spotify.com/v1/tracks/0rkZwlZGZlnAmsCEktNqvT	https://api.spotify.com/v1/audio-analysis/0rkZwlZGZlnAmsCEktNqvT	179375	4	0.407	0.0	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
27	37	5cokH6tOadpiMw8bDFk6ue	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Ареола	ATL	Марабу	False	1	4	spotify:track:5cokH6tOadpiMw8bDFk6ue	120.164	audio_features	4	-6.602	0	0.234	0.0506	0.178	0.688	0.536	https://api.spotify.com/v1/tracks/5cokH6tOadpiMw8bDFk6ue	https://api.spotify.com/v1/audio-analysis/5cokH6tOadpiMw8bDFk6ue	184000	4	0.119	1.63e-05	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
28	36	1icOToWphhZqDZrDQF9KMZ	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Пилюли	ATL	Марабу	False	1	8	spotify:track:1icOToWphhZqDZrDQF9KMZ	117.006	audio_features	1	-4.674	1	0.163	0.0663	0.559	0.737	0.917	https://api.spotify.com/v1/tracks/1icOToWphhZqDZrDQF9KMZ	https://api.spotify.com/v1/audio-analysis/1icOToWphhZqDZrDQF9KMZ	175312	4	0.0622	0.000206	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
29	35	41YiE6jUmHawSvRglBv0NP	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Искра	ATL	Марабу	False	1	3	spotify:track:41YiE6jUmHawSvRglBv0NP	115.983	audio_features	6	-4.507	0	0.154	0.161	0.474	0.587	0.803	https://api.spotify.com/v1/tracks/41YiE6jUmHawSvRglBv0NP	https://api.spotify.com/v1/audio-analysis/41YiE6jUmHawSvRglBv0NP	220750	4	0.563	1.68e-05	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
30	34	0nfXBOrsNQbbJ4la024pbR	2n6CVwo43YvjiTgcPxYWrf	6ficMRp9nT2NKI6RgVq2ty	Паранойя	ATL	Марабу	False	1	7	spotify:track:0nfXBOrsNQbbJ4la024pbR	128.326	audio_features	11	-7.431	0	0.315	0.726	0.266	0.569	0.769	https://api.spotify.com/v1/tracks/0nfXBOrsNQbbJ4la024pbR	https://api.spotify.com/v1/audio-analysis/0nfXBOrsNQbbJ4la024pbR	227000	4	0.0613	0.000877	['russian hip hop', 'russian trap']	61	[]	55	2015-11-04
31	42	0NVi3QBpm5POXNdOj5mzBT	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	С4	ATL	#Fckswg х Trillogy	True	1	5	spotify:track:0NVi3QBpm5POXNdOj5mzBT	140.002	audio_features	0	-4.109	0	0.266	0.0431	0.708	0.67	0.799	https://api.spotify.com/v1/tracks/0NVi3QBpm5POXNdOj5mzBT	https://api.spotify.com/v1/audio-analysis/0NVi3QBpm5POXNdOj5mzBT	212571	4	0.026	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
32	38	2cIGKEmlDwQH8DV2t9xHmM	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Прирожденные Убийцы	ATL	#Fckswg х Trillogy	True	1	12	spotify:track:2cIGKEmlDwQH8DV2t9xHmM	116.139	audio_features	9	-5.17	0	0.0439	0.108	0.295	0.68	0.628	https://api.spotify.com/v1/tracks/2cIGKEmlDwQH8DV2t9xHmM	https://api.spotify.com/v1/audio-analysis/2cIGKEmlDwQH8DV2t9xHmM	138621	4	0.41	2.98e-05	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
33	36	62tBKuo36ysqOv9FRjhfP4	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Гроздья ярости	ATL	#Fckswg х Trillogy	True	1	6	spotify:track:62tBKuo36ysqOv9FRjhfP4	149.965	audio_features	1	-4.314	1	0.248	0.253	0.529	0.692	0.856	https://api.spotify.com/v1/tracks/62tBKuo36ysqOv9FRjhfP4	https://api.spotify.com/v1/audio-analysis/62tBKuo36ysqOv9FRjhfP4	154000	4	0.461	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
34	36	5WbNxqywNLvKDV6IlQvu2U	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Доспехи	ATL	#Fckswg х Trillogy	True	1	9	spotify:track:5WbNxqywNLvKDV6IlQvu2U	149.844	audio_features	1	-6.792	1	0.252	0.141	0.533	0.658	0.704	https://api.spotify.com/v1/tracks/5WbNxqywNLvKDV6IlQvu2U	https://api.spotify.com/v1/audio-analysis/5WbNxqywNLvKDV6IlQvu2U	184800	4	0.385	8.61e-05	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
35	35	4W039roWDPBESADlpHHVOO	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Стробоскоп	ATL	#Fckswg х Trillogy	True	1	7	spotify:track:4W039roWDPBESADlpHHVOO	150.055	audio_features	11	-4.757	0	0.393	0.105	0.675	0.623	0.864	https://api.spotify.com/v1/tracks/4W039roWDPBESADlpHHVOO	https://api.spotify.com/v1/audio-analysis/4W039roWDPBESADlpHHVOO	163200	4	0.386	0.00301	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
36	35	73S4xxYMs9BXHqVSPX5TjR	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Инь янь	ATL	#Fckswg х Trillogy	True	1	8	spotify:track:73S4xxYMs9BXHqVSPX5TjR	145.88	audio_features	1	-6.29	1	0.305	0.441	0.443	0.723	0.797	https://api.spotify.com/v1/tracks/73S4xxYMs9BXHqVSPX5TjR	https://api.spotify.com/v1/audio-analysis/73S4xxYMs9BXHqVSPX5TjR	178356	4	0.111	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
37	28	2WHkgDP3QBJQUWsxlZW0d9	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Корень мандрагоры	ATL	#Fckswg х Trillogy	True	1	2	spotify:track:2WHkgDP3QBJQUWsxlZW0d9	123.081	audio_features	1	-6.18	1	0.346	0.178	0.291	0.698	0.651	https://api.spotify.com/v1/tracks/2WHkgDP3QBJQUWsxlZW0d9	https://api.spotify.com/v1/audio-analysis/2WHkgDP3QBJQUWsxlZW0d9	164878	4	0.598	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
38	27	4ceckKsxLEO0m6VQtILeUW	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Божественный Флоу	ATL	#Fckswg х Trillogy	True	1	1	spotify:track:4ceckKsxLEO0m6VQtILeUW	125.011	audio_features	5	-6.985	0	0.0819	0.0503	0.181	0.679	0.641	https://api.spotify.com/v1/tracks/4ceckKsxLEO0m6VQtILeUW	https://api.spotify.com/v1/audio-analysis/4ceckKsxLEO0m6VQtILeUW	138240	4	0.0921	6.42e-05	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
39	27	5VGeGZwXG2lnGygKM6By3F	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Мисс Ю	ATL	#Fckswg х Trillogy	True	1	10	spotify:track:5VGeGZwXG2lnGygKM6By3F	126.998	audio_features	7	-7.458	0	0.139	0.17	0.461	0.763	0.677	https://api.spotify.com/v1/tracks/5VGeGZwXG2lnGygKM6By3F	https://api.spotify.com/v1/audio-analysis/5VGeGZwXG2lnGygKM6By3F	198425	4	0.172	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
40	26	4QRmbuQxk1matRQ9qq1sHI	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Неймдроппинг	ATL	#Fckswg х Trillogy	True	1	3	spotify:track:4QRmbuQxk1matRQ9qq1sHI	139.738	audio_features	6	-4.659	0	0.298	0.142	0.57	0.649	0.755	https://api.spotify.com/v1/tracks/4QRmbuQxk1matRQ9qq1sHI	https://api.spotify.com/v1/audio-analysis/4QRmbuQxk1matRQ9qq1sHI	155143	4	0.308	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
41	25	3PJZT3syCK2wWoF4cNPCOk	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Карате Чоп	ATL	#Fckswg х Trillogy	True	1	11	spotify:track:3PJZT3syCK2wWoF4cNPCOk	129.966	audio_features	8	-5.741	1	0.285	0.118	0.61	0.887	0.5	https://api.spotify.com/v1/tracks/3PJZT3syCK2wWoF4cNPCOk	https://api.spotify.com/v1/audio-analysis/3PJZT3syCK2wWoF4cNPCOk	219808	4	0.161	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
42	24	2tPmwhqo7lGoHwwUSMfHlM	2n6CVwo43YvjiTgcPxYWrf	6ihNQ6ZHVYAhf6NWD5OKZ2	Уг (feat. Hash Tag)	ATL	#Fckswg х Trillogy	True	1	4	spotify:track:2tPmwhqo7lGoHwwUSMfHlM	137.855	audio_features	1	-4.224	0	0.157	0.361	0.694	0.761	0.761	https://api.spotify.com/v1/tracks/2tPmwhqo7lGoHwwUSMfHlM	https://api.spotify.com/v1/audio-analysis/2tPmwhqo7lGoHwwUSMfHlM	182741	4	0.00619	0.0	['russian hip hop', 'russian trap']	61	[]	45	2015-02-11
43	58	3lE8RY6yZoGqqJeZS06u6J	1gCOYbJNUa1LBVO5rlx0jB	3ewRuYOSneUjBqbVQn45Jy	Где нас нет	Oxxxymiron	Горгород	True	1	11	spotify:track:3lE8RY6yZoGqqJeZS06u6J	175.87	audio_features	5	-2.688	1	0.473	0.305	0.277	0.548	0.959	https://api.spotify.com/v1/tracks/3lE8RY6yZoGqqJeZS06u6J	https://api.spotify.com/v1/audio-analysis/3lE8RY6yZoGqqJeZS06u6J	265909	4	0.0748	0.0	['russian grime', 'russian hip hop', 'russian trap']	61	[]	58	2015-11-13
44	52	0IRiz2sGHDwx0g20xsnPw4	1gCOYbJNUa1LBVO5rlx0jB	3ewRuYOSneUjBqbVQn45Jy	Переплетено	Oxxxymiron	Горгород	False	1	5	spotify:track:0IRiz2sGHDwx0g20xsnPw4	96.664	audio_features	11	-5.684	0	0.414	0.289	0.432	0.639	0.762	https://api.spotify.com/v1/tracks/0IRiz2sGHDwx0g20xsnPw4	https://api.spotify.com/v1/audio-analysis/0IRiz2sGHDwx0g20xsnPw4	291152	4	0.439	0.0	['russian grime', 'russian hip hop', 'russian trap']	61	[]	58	2015-11-13
45	49	2n2oTPbvmXIY6GGFeTYG6L	1gCOYbJNUa1LBVO5rlx0jB	3ewRuYOSneUjBqbVQn45Jy	Полигон	Oxxxymiron	Горгород	False	1	7	spotify:track:2n2oTPbvmXIY6GGFeTYG6L	88.045	audio_features	1	-4.065	1	0.303	0.661	0.452	0.789	0.743	https://api.spotify.com/v1/tracks/2n2oTPbvmXIY6GGFeTYG6L	https://api.spotify.com/v1/audio-analysis/2n2oTPbvmXIY6GGFeTYG6L	220352	4	0.512	0.0	['russian grime', 'russian hip hop', 'russian trap']	61	[]	58	2015-11-13
